default_quantity,dosage,drug_id,form_name,slug
1,1-pouch-of-28-tablets-of-1mg-20mcg,42856,package,aurovela-24-fe
3.0,28-tablets-of-1mg-20mcg,43890,package,aurovela-24-fe
3.0,28-tablets-of-1mg-20mcg,42017,package,aurovela-24-fe
1.0,28-tablets-of-1mg-20mcg,41023,package,aurovela-24-fe
5.0,1ml-of-25mg-ml,33761,ampule,chlorpromazine
5.0,2ml-of-25mg-ml,33762,ampule,chlorpromazine
30.0,100mg,29854,tablet,chlorpromazine
30.0,10mg,800,tablet,chlorpromazine
30.0,200mg,27655,tablet,chlorpromazine
30.0,25mg,624,tablet,chlorpromazine
30.0,50mg,625,tablet,chlorpromazine
30.0,0.5mg,59,tablet,decadron
240.0,0.5mg-5ml,6773,oral-solution,decadron
1.0,5ml-of-0.1%25,35484,eye-dropper,decadron
237.0,0.5mg-5ml,34367,elixir,decadron
2.0,6mg,7307,tablet,decadron
10.0,4mg,61,tablet,decadron
5.0,2mg,4416,tablet,decadron
1.0,1mg,4415,tablet,decadron
12.0,1.5mg,876,tablet,decadron
12.0,0.75mg,60,tablet,decadron
30.0,12.5mg,29962,tablet,microzide
90.0,12.5mg,181,capsule,microzide
90.0,50mg,183,tablet,microzide
90.0,25mg,1238,tablet,microzide
60.0,5mg,30176,capsule,eldepryl
60.0,5mg,29141,tablet,eldepryl
30.0,20mg,199,tablet,corgard
30.0,40mg,200,tablet,corgard
30.0,80mg,718,tablet,corgard
1.0,30g-of-1%25,44028,tube-of-cream,elidel
1.0,100g-of-1%25,44030,tube-of-cream,elidel
1.0,60g-of-1%25,44029,tube-of-cream,elidel
1.0,56-ampules-of-300mg-5ml,40577,carton,tobi
60.0,7.5mg,4106,tablet,buspar
60.0,5mg,234,tablet,buspar
60.0,30mg,4104,tablet,buspar
60.0,15mg,798,tablet,buspar
60.0,10mg,235,tablet,buspar
30.0,50mg,4282,capsule,anafranil
30.0,75mg,4283,capsule,anafranil
30.0,25mg,7575,capsule,anafranil
1.0,15g-of-0.1%25,34871,tube-of-ointment,elocon
1.0,45g-of-0.1%25,34870,tube-of-cream,elocon
1.0,15g-of-0.1%25,34869,tube-of-cream,elocon
1.0,60ml-of-0.1%25,36159,bottle-of-lotion,elocon
1.0,30ml-of-0.1%25,36160,bottle-of-lotion,elocon
1.0,45g-of-0.1%25,34872,tube-of-ointment,elocon
25.0,2.5ml-of-0.02%25,665,vial,atrovent
1.0,30ml-of-0.03%25,31841,nasal-spray,atrovent
1.0,15ml-of-0.06%25,31839,nasal-spray,atrovent
30.0,50mg,41058,capsule,lipofen
30.0,150mg,41059,capsule,lipofen
1.0,15ml-of-54mg-14mg-ml,35357,ear-dropper,aurodex
60.0,300mg,44061,capsule,lyrica
60.0,50mg,44055,capsule,lyrica
60.0,75mg,44056,capsule,lyrica
60.0,25mg,44054,capsule,lyrica
60.0,225mg,44060,capsule,lyrica
90.0,200mg,44059,capsule,lyrica
60.0,150mg,44058,capsule,lyrica
90.0,100mg,44057,capsule,lyrica
1.0,473ml-of-20mg-ml,44175,bottle-of-oral-solution,lyrica
2.0,1ml-of-1mg-ml,33919,vial,vincasar
1.0,2ml-of-1mg-ml,33534,vial,vincasar
60.0,2.5mg-500mg,764,tablet,glucovance
60.0,1.25mg-250mg,763,tablet,glucovance
120.0,5mg-500mg,22271,tablet,glucovance
30.0,50mg,731,tablet,aldactone
30.0,100mg,5447,tablet,aldactone
30.0,25mg,209,tablet,aldactone
30.0,5mg-12.5mg,6599,tablet,vaseretic
90.0,10mg-25mg,21403,tablet,vaseretic
1.0,100ml-of-500mg-5ml,39551,bottle-of-oral-suspension,cipro
14.0,250mg,41,tablet,cipro
14.0,500mg,42,tablet,cipro
20.0,750mg,29859,tablet,cipro
2.0,100ml-of-250mg-5ml,39550,bottle-of-oral-suspension,cipro
90.0,50mg,12768,tablet,dralzine
90.0,100mg,12767,tablet,dralzine
90.0,10mg,179,tablet,dralzine
90.0,25mg,180,tablet,dralzine
60.0,10mg,204,tablet,inderal
60.0,20mg,205,tablet,inderal
60.0,40mg,206,tablet,inderal
60.0,60mg,5333,tablet,inderal
60.0,80mg,207,tablet,inderal
150.0,20mg-5ml,8756,oral-solution,inderal
200.0,40mg-5ml,36716,oral-solution,inderal
12.0,30mg,27761,suppository,hydrocortisone-acetate
12.0,25mg,283,suppository,hydrocortisone-acetate
30.0,37.5mg,23410,capsule,phentermine
30.0,37.5mg,3867,tablet,phentermine
30.0,30mg,5256,capsule,phentermine
30.0,15mg,5255,capsule,phentermine
90.0,1.25mg,184,tablet,lozol
90.0,2.5mg,185,tablet,lozol
12.0,5mg-325mg,6743,tablet,hydrocodone-acetaminophen
90.0,7.5mg-300mg,37792,tablet,hydrocodone-acetaminophen
90.0,7.5mg-325mg,29968,tablet,hydrocodone-acetaminophen
30.0,5mg-325mg,40545,tablet,hydrocodone-acetaminophen
300.0,7.5mg-325mg-15ml,36857,oral-solution,hydrocodone-acetaminophen
90.0,10mg-300mg,37793,tablet,hydrocodone-acetaminophen
30.0,5mg-300mg,37791,tablet,hydrocodone-acetaminophen
90.0,10mg-325mg,40546,tablet,hydrocodone-acetaminophen
60.0,7.5mg-325mg,40547,tablet,hydrocodone-acetaminophen
120.0,10mg-325mg,4742,tablet,hydrocodone-acetaminophen
1,5-packets-of-5%25,42879,carton,mafenide
30.0,24-hour,25,tablet,claritin
90.0,24-hour,43174,capsule,claritin
30.0,24-hour,36814,orally-disintegrating-tab,claritin
1.0,35ml-of-40mg-ml,36819,bottle-of-oral-suspension,diflucan
1.0,35ml-of-10mg-ml,36630,bottle-of-oral-suspension,diflucan
60.0,50mg,25682,tablet,diflucan
60.0,200mg,22113,tablet,diflucan
2.0,150mg,101,tablet,diflucan
7.0,100mg,1126,tablet,diflucan
60.0,500mg,29896,tablet,divalproex
120.0,125mg,7561,capsule,divalproex
60.0,125mg,13253,tablet,divalproex
60.0,250mg,29895,tablet,divalproex
60.0,37.5mg,42393,tablet,lopressor
60.0,50mg,1569,tablet,lopressor
60.0,75mg,42394,tablet,lopressor
60.0,100mg,6326,tablet,lopressor
60.0,25mg,6322,tablet,lopressor
30.0,10mg,12568,tablet,amlodipine
30.0,2.5mg,12567,tablet,amlodipine
30.0,5mg,14,tablet,amlodipine
30.0,10mg,712,tablet,zaroxolyn
30.0,2.5mg,710,tablet,zaroxolyn
30.0,5mg,711,tablet,zaroxolyn
90.0,100mg,28869,capsule,phenytoin
60.0,200mg,8442,capsule,phenytoin
30.0,300mg,34424,capsule,phenytoin
30.0,50mg,37604,chewable-tablet,phenytoin
360.0,125mg-5ml,32384,oral-suspension,phenytoin
1.0,28-tablets-of-0.15mg-0.03mg,23716,package,apri
1.0,28-tablets-of-0.15mg-0.03mg,38999,package,apri
1.0,28-tablets-of-0.15mg-0.03mg,33633,package,apri
1.0,28-tablets-of-0.15mg-0.03mg,27365,package,apri
1.0,28-tablets-of-0.15mg-0.03mg,41955,package,apri
1.0,28-tablets-of-0.15mg-0.03mg,37832,package,apri
90.0,0.5mg,7954,chewable-tablet,epiflur
90.0,0.25mg,314,chewable-tablet,epiflur
90.0,1mg,7955,chewable-tablet,epiflur
30.0,1mg,166,tablet,cardura
90.0,8mg,169,tablet,cardura
90.0,4mg,168,tablet,cardura
90.0,2mg,167,tablet,cardura
30.0,80mg-25mg,8599,tablet,inderide
30.0,40mg-25mg,596,tablet,inderide
30.0,1mg,178,tablet,tenex
30.0,2mg,695,tablet,tenex
12.0,12.5mg,30154,suppository,phenadoz
12.0,25mg,30155,suppository,phenadoz
30.0,10mg,5317,tablet,compazine
12.0,25mg,28961,suppository,compazine
30.0,5mg,427,tablet,compazine
60.0,3.75mg,7390,tablet,clorazepate
30.0,15mg,7389,tablet,clorazepate
30.0,7.5mg,4290,tablet,clorazepate
1.0,45g-of-0.05%25,35140,tube-of-ointment,alclometasone
1.0,60g-of-0.05%25,35139,tube-of-ointment,alclometasone
1.0,15g-of-0.05%25,34350,tube-of-cream,alclometasone
1.0,45g-of-0.05%25,34351,tube-of-cream,alclometasone
1.0,60g-of-0.05%25,34352,tube-of-cream,alclometasone
1.0,15g-of-0.05%25,35141,tube-of-ointment,alclometasone
6.0,200mg,8163,tablet,phenazopyridine
6.0,100mg,290,tablet,phenazopyridine
30.0,5mg,33773,tablet,lexapro
30.0,20mg,33932,tablet,lexapro
30.0,10mg,33774,tablet,lexapro
240.0,5mg-5ml,36230,oral-solution,lexapro
30.0,275mg,658,tablet,anaprox
30.0,5mg,57,tablet,flexeril
30.0,7.5mg,36873,tablet,flexeril
30.0,10mg,58,tablet,flexeril
30.0,10mg,12811,tablet,deltasone
30.0,2.5mg,292,tablet,deltasone
10.0,20mg,299,tablet,deltasone
5.0,50mg,28919,tablet,deltasone
30.0,5mg,12812,tablet,deltasone
1.0,2.5ml-of-0.5%25,39452,eye-dropper,zymaxid
1.0,100ml-of-250mg-5ml,36624,bottle-of-oral-suspension,cephalexin
1.0,200ml-of-125mg-5ml,36621,bottle-of-oral-suspension,cephalexin
1.0,200ml-of-250mg-5ml,36623,bottle-of-oral-suspension,cephalexin
28.0,250mg,39,capsule,cephalexin
40.0,500mg,40,capsule,cephalexin
20.0,750mg,40127,capsule,cephalexin
40.0,250mg,27622,tablet,cephalexin
20.0,500mg,33879,tablet,cephalexin
1.0,100ml-of-125mg-5ml,36622,bottle-of-oral-suspension,cephalexin
90.0,30mg,705,tablet,lisinopril
90.0,40mg,706,tablet,lisinopril
90.0,5mg,191,tablet,lisinopril
90.0,10mg,192,tablet,lisinopril
30.0,2.5mg,190,tablet,lisinopril
90.0,20mg,193,tablet,lisinopril
60.0,10mg,43658,tablet,famotidine
60.0,20mg,114,tablet,famotidine
30.0,40mg,776,tablet,famotidine
1.0,50ml-of-40mg-5ml,7053,bottle-of-oral-suspension,famotidine
30.0,25mg,229,tablet,elavil
30.0,50mg,230,tablet,elavil
30.0,75mg,231,tablet,elavil
30.0,100mg,232,tablet,elavil
30.0,10mg,228,tablet,elavil
30.0,150mg,795,tablet,elavil
60.0,850mg,97,tablet,glucophage
60.0,500mg,96,tablet,glucophage
180.0,1000mg,33086,tablet,glucophage
1.0,2.8ml-vial-of-1mg-0.2ml,31917,kit,leuprolide
30.0,250mg,4169,capsule,cefaclor
1.0,150ml-of-250mg-5ml,36599,bottle-of-oral-suspension,cefaclor
1,150ml-of-125mg-5ml,27592,bottle-of-oral-suspension,cefaclor
1,100ml-of-375mg-5ml,27595,bottle-of-oral-suspension,cefaclor
20.0,500mg,21333,capsule,cefaclor
30.0,240mg,32016,tablet,cardizem-la
30.0,300mg,33453,tablet,cardizem-la
30.0,360mg,32953,tablet,cardizem-la
30.0,420mg,33452,tablet,cardizem-la
30.0,180mg,31431,tablet,cardizem-la
30.0,240mg,31432,tablet,cardizem-la
30.0,360mg,31434,tablet,cardizem-la
30.0,420mg,31435,tablet,cardizem-la
30.0,180mg,32015,tablet,cardizem-la
30.0,300mg,7997,tablet,cardizem-la
1.0,7.5g-of-3.75%25,44068,cream-pump,zyclara
1.0,385g-of-12%25,35301,bottle-of-cream,lac-hydrin
2.0,140g-of-12%25,35302,tube-of-cream,lac-hydrin
1.0,400g-of-12%25,35300,bottle-of-lotion,lac-hydrin
1.0,225g-of-12%25,35299,bottle-of-lotion,lac-hydrin
1.0,15g-of-1%25,41506,tube-of-cream,terbinafine-non-prescription
1.0,30g-of-1%25,41504,tube-of-cream,terbinafine-non-prescription
60.0,20mg,36164,capsule,kadian
60.0,15mg-500mg,36522,tablet,actoplus-met
60.0,15mg-850mg,36523,tablet,actoplus-met
90.0,10mg,213,capsule,hytrin
90.0,5mg,212,capsule,hytrin
90.0,2mg,211,capsule,hytrin
90.0,1mg,210,capsule,hytrin
100.0,250mg-5ml,36603,oral-suspension,cefadroxil
100.0,500mg-5ml,36600,oral-suspension,cefadroxil
14.0,1g,21339,tablet,cefadroxil
14.0,500mg,8480,capsule,cefadroxil
1.0,90g-of-1%25,41353,tube-of-cream,naftifine
1.0,60g-of-1%25,44021,tube-of-gel,naftifine
1.0,45g-of-2%25,41916,tube-of-cream,naftifine
1.0,60g-of-1%25,41352,tube-of-cream,naftifine
1.0,90g-of-1%25,44022,tube-of-gel,naftifine
1.0,60g-of-2%25,41917,tube-of-cream,naftifine
1.0,40g-of-1%25,44020,tube-of-gel,naftifine
30.0,150mg,29462,capsule,venlafaxine-er
30.0,37.5mg,29465,capsule,venlafaxine-er
30.0,75mg,30244,capsule,venlafaxine-er
30.0,150mg,30246,tablet,venlafaxine-er
30.0,225mg,29464,tablet,venlafaxine-er
30.0,37.5mg,30248,tablet,venlafaxine-er
30.0,75mg,29468,tablet,venlafaxine-er
30.0,0.125mg,7172,tablet,halcion
30.0,0.25mg,4727,tablet,halcion
28.0,1000mg-62.5mg,7912,tablet,augmentin-xr
30.0,10mg,254,capsule,aventyl
150.0,10mg-5ml,32238,oral-solution,aventyl
30.0,75mg,13240,capsule,aventyl
30.0,50mg,13239,capsule,aventyl
30.0,25mg,255,capsule,aventyl
120.0,5mg-1.5mg-5ml,31785,syrup,hydromet
30.0,5mg-1.5mg,29972,tablet,hydromet
30.0,10mg,641,tablet,tofranil
90.0,50mg,817,tablet,tofranil
30.0,25mg,642,tablet,tofranil
30.0,3mg,27293,tablet,xanax-xr
30.0,0.5mg,8813,tablet,xanax-xr
30.0,1mg,8812,tablet,xanax-xr
30.0,2mg,8815,tablet,xanax-xr
60.0,15mg-ml,32217,oral-solution,axid
60.0,150mg,5167,capsule,axid
30.0,300mg,8583,capsule,axid
60.0,12.5mg,150,tablet,captopril
180.0,100mg,153,tablet,captopril
60.0,50mg,152,tablet,captopril
60.0,25mg,151,tablet,captopril
30.0,15mg,31322,capsule,amrix
30.0,30mg,31323,capsule,amrix
90.0,7.5mg,716,tablet,univasc
90.0,15mg,717,tablet,univasc
1.0,50ml-of-100mg-ml,36413,bottle-of-oral-solution,neoral
30.0,100mg,36415,capsule,neoral
60.0,25mg,36414,capsule,neoral
180.0,25mg,4351,capsule,neoral
60.0,100mg,4348,capsule,neoral
1.0,50ml-of-100mg-ml,36146,bottle-of-oral-solution,neoral
30.0,50mg,36412,capsule,neoral
60.0,200mg,8442,capsule,phenytek
30.0,300mg,34424,capsule,phenytek
30.0,360mg,39352,capsule,cardizem-cd
90.0,300mg,39351,capsule,cardizem-cd
90.0,240mg,39350,capsule,cardizem-cd
90.0,180mg,39349,capsule,cardizem-cd
90.0,120mg,39348,capsule,cardizem-cd
30.0,300mg,36131,capsule,cardizem-cd
30.0,120mg,449,capsule,cardizem-cd
30.0,240mg,4152,capsule,cardizem-cd
30.0,180mg,4150,capsule,cardizem-cd
12.0,40mg-0.4ml,36999,syringe,lovenox
10.0,150mg-ml,36995,syringe,lovenox
8.0,120mg-0.8ml,36994,syringe,lovenox
10.0,100mg-ml,36996,syringe,lovenox
8.0,80mg-0.8ml,36997,syringe,lovenox
36.0,60mg-0.6ml,36998,syringe,lovenox
9.0,30mg-0.3ml,37000,syringe,lovenox
1.0,28-tablets-of-0.15mg-0.03mg,37832,package,cyred
1.0,28-tablets-of-0.15mg-0.03mg,33633,package,cyred
1.0,28-tablets-of-0.15mg-0.03mg,41956,package,cyred
60.0,75mg,30025,tablet,ludiomil
90.0,25mg,30023,tablet,ludiomil
90.0,50mg,30024,tablet,ludiomil
45.0,25mg,21584,tablet,cortisone
90.0,5mg,724,tablet,accupril
90.0,10mg,725,tablet,accupril
90.0,20mg,726,tablet,accupril
90.0,40mg,727,tablet,accupril
1.0,15g-of-0.1%25,34754,tube-of-cream,hydrocortisone-butyrate
1.0,20ml-of-0.1%25,36152,bottle-of-topical-solution,hydrocortisone-butyrate
1.0,59ml-of-0.1%25,43011,bottle-of-lotion,hydrocortisone-butyrate
1.0,45g-of-0.1%25,34757,tube-of-ointment,hydrocortisone-butyrate
1.0,15g-of-0.1%25,34756,tube-of-ointment,hydrocortisone-butyrate
1.0,118ml-of-0.1%25,43012,bottle-of-lotion,hydrocortisone-butyrate
1.0,45g-of-0.1%25,34755,tube-of-cream,hydrocortisone-butyrate
1,60g-of-0.1%25,43159,tube-of-cream,hydrocortisone-butyrate
1.0,60ml-of-0.1%25,34758,bottle-of-topical-solution,hydrocortisone-butyrate
60.0,200mg,25187,tablet,tagamet
237.0,300mg-5ml,8363,oral-solution,tagamet
30.0,800mg,110,tablet,tagamet
60.0,400mg,417,tablet,tagamet
60.0,300mg,416,tablet,tagamet
14.0,500mg,36134,tablet,ciprofloxacin-er
7.0,1000mg,32974,tablet,ciprofloxacin-er
30.0,43mg,37779,capsule,antara
30.0,130mg,37780,capsule,antara
30.0,20mg,661,capsule,feldene
30.0,10mg,660,capsule,feldene
60.0,250mg,53,capsule,sumycin
56.0,500mg,54,capsule,sumycin
60.0,5mg,4198,capsule,chlordiazepoxide
30.0,25mg,4197,capsule,chlordiazepoxide
60.0,10mg,29851,capsule,chlordiazepoxide
90.0,1mg,735,tablet,mavik
90.0,4mg,737,tablet,mavik
90.0,2mg,736,tablet,mavik
90.0,50mg,183,tablet,esidrix
90.0,25mg,1238,tablet,esidrix
30.0,12.5mg,29962,tablet,esidrix
90.0,12.5mg,181,capsule,esidrix
60.0,75mg,40907,tablet,zantac-otc
60.0,150mg,40908,tablet,zantac-otc
1.0,120ml-of-0.05%25,43195,bottle-of-lotion,cordran
1.0,60g-of-0.05%25,42074,tube-of-cream,cordran
1.0,120g-of-0.05%25,42075,tube-of-cream,cordran
30.0,20mg,237,tablet,celexa
30.0,40mg,238,tablet,celexa
150.0,10mg-5ml,8224,oral-solution,celexa
30.0,10mg,801,tablet,celexa
90.0,37.5mg-25mg,32827,capsule,dyazide
30.0,50mg-25mg,7171,capsule,dyazide
90.0,200mg,37162,tablet,entacapone
30.0,50mg,262,tablet,trialodine
90.0,500mg,650,tablet,strifon-forte-dsc
90.0,5mg,5581,tablet,artane
225.0,2mg-5ml,8600,oral-solution,artane
60.0,2mg,265,tablet,artane
1.0,15ml-of-1.4%25,41795,eye-dropper,artificial-tears
30.0,10mg,733,tablet,demadex
30.0,5mg,24287,tablet,demadex
30.0,100mg,5550,tablet,demadex
30.0,20mg,734,tablet,demadex
300.0,40mg-ml,32030,oral-suspension,megace
60.0,20mg,286,tablet,megace
60.0,40mg,5024,tablet,megace
60.0,50mg,5082,capsule,minocycline
60.0,100mg,5081,capsule,minocycline
60.0,75mg,30064,tablet,minocycline
30.0,50mg,30062,tablet,minocycline
60.0,75mg,30063,capsule,minocycline
30.0,100mg,30061,tablet,minocycline
30.0,5mg,14,tablet,amvaz
30.0,10mg,12568,tablet,amvaz
30.0,2.5mg,12567,tablet,amvaz
60.0,5meq,32407,tablet,urocit-k
60.0,15meq,39458,tablet,urocit-k
180.0,10meq,7223,tablet,urocit-k
90.0,5mg-50mg,441,tablet,hydro-ride
30.0,5mg-1.5mg,29972,tablet,hycodan
120.0,5mg-1.5mg-5ml,31785,syrup,hycodan
1.0,10ml-of-4%25,35460,eye-dropper,cromolyn
60,2ml-of-20mg-2ml,35143,vial,cromolyn
1.0,60-vials-of-20mg-2ml,37032,carton,cromolyn
96.0,5ml-of-100mg-5ml,34113,ampule,cromolyn
1.0,96-ampules-of-100mg-5ml,37034,carton,cromolyn
120.0,1g,39604,capsule,lovaza
30.0,24-hour,36814,orally-disintegrating-tab,loratadine
30.0,24-hour,25,tablet,loratadine
90.0,24-hour,43174,capsule,loratadine
30.0,100mg,232,tablet,endep
30.0,10mg,228,tablet,endep
30.0,150mg,795,tablet,endep
30.0,25mg,229,tablet,endep
30.0,50mg,230,tablet,endep
30.0,75mg,231,tablet,endep
1.0,28-tablets,37398,package,enpresse
1.0,28-tablets,27974,package,enpresse
1.0,28-tablets,29409,package,enpresse
1.0,28-tablets,37397,package,enpresse
30.0,25mg,67,capsule,indocin
30.0,50mg,654,capsule,indocin
1.0,60ml-of-2.5mg-0.025mg-5ml,39831,bottle-of-oral-solution,diphenoxylate-atropine
30.0,2.5mg-0.025mg,27905,tablet,diphenoxylate-atropine
1.0,28-tablets-of-1mg-5mcg,29989,package,jevantique
90.0,1mg-5mcg,36055,tablet,jevantique
3.0,28-tablets-of-1mg-5mcg,42023,package,jevantique
90.0,1mg-5mcg,42022,tablet,jevantique
30.0,65mg-100mg-325mg,37480,capsule,epidrine
30.0,1ml-of-50mg-ml,32473,vial,promethazine
25.0,1ml-of-25mg-ml,33766,vial,promethazine
30.0,25mg,118,tablet,promethazine
120.0,6.25mg-5ml,13113,syrup,promethazine
30.0,12.5mg,37527,tablet,promethazine
30.0,50mg,779,tablet,promethazine
10.0,50mg,42481,suppository,promethazine
12.0,12.5mg,30154,suppository,promethazine
10.0,1ml-of-50mg-ml,35851,ampule,promethazine
45.0,1ml-of-25mg-ml,35852,ampule,promethazine
12.0,25mg,30155,suppository,promethazine
5,1ml-of-25mg-ml,36170,syringe,promethazine
30.0,2mg,261,capsule,navane
30.0,5mg,5525,capsule,navane
30.0,10mg,7586,capsule,navane
60.0,1mg,824,capsule,navane
1.0,14-packets-of-17g-dose,41062,carton,polyethylene-glycol-3350
1.0,255g-of-17g-dose,35737,bottle-of-powder,polyethylene-glycol-3350
1.0,30-packets-of-17g-dose,41063,carton,polyethylene-glycol-3350
30.0,25mg,5809,tablet,antivert
30.0,12.5mg,542,tablet,antivert
60.0,60mg,31436,capsule,cardizem-sr
60.0,120mg,31438,capsule,cardizem-sr
60.0,90mg,31437,capsule,cardizem-sr
1.0,60ml-of-0.05mg-ml,7763,bottle-of-oral-solution,lanoxin
30.0,250mcg,40795,tablet,lanoxin
30.0,125mcg,40794,tablet,lanoxin
30.0,125mcg,160,tablet,lanoxin
90.0,250mcg,161,tablet,lanoxin
60.0,500mg,32152,tablet,ec-naprosyn
60.0,375mg,32151,tablet,ec-naprosyn
45.0,1ml-of-25mg-ml,35852,ampule,phenergan
30.0,1ml-of-50mg-ml,32473,vial,phenergan
25.0,1ml-of-25mg-ml,33766,vial,phenergan
30.0,50mg,779,tablet,phenergan
30.0,25mg,118,tablet,phenergan
30.0,12.5mg,37527,tablet,phenergan
120.0,6.25mg-5ml,13113,syrup,phenergan
5,1ml-of-25mg-ml,36170,syringe,phenergan
10.0,50mg,42481,suppository,phenergan
12.0,25mg,30155,suppository,phenergan
10.0,1ml-of-50mg-ml,35851,ampule,phenergan
12.0,12.5mg,30154,suppository,phenergan
1.0,15g-of-1%25,41506,tube-of-cream,lamisil-at
1.0,30g-of-1%25,41504,tube-of-cream,lamisil-at
1,0.1mg-per-day,7404,patch,catapres-tts
1.0,4-patches-of-0.3mg-per-day,37220,carton,catapres-tts
1.0,4-patches-of-0.2mg-per-day,37219,carton,catapres-tts
1.0,4-patches-of-0.1mg-per-day,37218,carton,catapres-tts
4,0.3mg-per-day,7406,patch,catapres-tts
8,0.2mg-per-day,7405,patch,catapres-tts
90.0,20mg,689,tablet,vasotec
90.0,10mg,688,tablet,vasotec
30.0,5mg,687,tablet,vasotec
60.0,2.5mg,686,tablet,vasotec
6.0,500mg,5137,tablet,neomycin
30.0,200mg,1114,capsule,tessalon
30.0,100mg,22,capsule,tessalon
1.0,60ml-of-180mg-5ml,42014,bottle-of-oral-suspension,cedax
90.0,10mg,692,tablet,monopril
90.0,20mg,693,tablet,monopril
90.0,40mg,694,tablet,monopril
30.0,100mg,29929,tablet,urispas
60.0,200mg,30203,tablet,theochron
30.0,600mg,30205,tablet,theochron
60.0,450mg,32747,tablet,theochron
60.0,300mg,13163,tablet,theochron
60.0,100mg,13160,tablet,theochron
30.0,400mg,30204,tablet,theochron
237.0,0.5mg-5ml,34367,elixir,dexone
1.0,5ml-of-0.1%25,35484,eye-dropper,dexone
240.0,0.5mg-5ml,6773,oral-solution,dexone
30.0,0.5mg,59,tablet,dexone
12.0,1.5mg,876,tablet,dexone
1.0,1mg,4415,tablet,dexone
5.0,2mg,4416,tablet,dexone
10.0,4mg,61,tablet,dexone
2.0,6mg,7307,tablet,dexone
12.0,0.75mg,60,tablet,dexone
24.0,50mg,38977,tablet,dramamine
1.0,15ml-of-0.1%25,36422,eye-dropper,albalon
60.0,500mg,29896,tablet,depakote
120.0,125mg,7561,capsule,depakote
60.0,125mg,13253,tablet,depakote
60.0,250mg,29895,tablet,depakote
90.0,1mg,84,tablet,amaryl
90.0,2mg,85,tablet,amaryl
60.0,4mg,86,tablet,amaryl
90.0,50mg-12.5mg,22723,tablet,hyzaar
90.0,100mg-12.5mg,22721,tablet,hyzaar
90.0,100mg-25mg,22722,tablet,hyzaar
30.0,10meq,32403,capsule,micro-k
30.0,8meq,28898,capsule,micro-k
30.0,65mg-100mg-325mg,37480,capsule,isometheptene-dichloralphenazone-acetaminophen
60.0,12mg,29947,tablet,galantamine
60.0,4mg,22206,tablet,galantamine
60.0,8mg,29949,tablet,galantamine
1.0,100ml-of-4mg-ml,44289,bottle-of-oral-solution,galantamine
120.0,5mg,40372,orally-disintegrating-tab,metozolv
60.0,10mg,42438,orally-disintegrating-tab,metozolv
60.0,5mg-5ml,29723,oral-solution,metozolv
4.0,2ml-of-5mg-ml,33803,vial,metozolv
90.0,5mg,777,tablet,metozolv
30.0,10mg,116,tablet,metozolv
90.0,25mg,684,tablet,persantine
60.0,75mg,4475,tablet,persantine
90.0,50mg,685,tablet,persantine
90.0,750mg,5048,tablet,robaxin
30.0,500mg,363,tablet,robaxin
60.0,200mg,236,tablet,epitol
90.0,200mg,7541,tablet,epitol
90.0,40mg,5632,tablet,calan
90.0,120mg,218,tablet,calan
90.0,80mg,217,tablet,calan
2.0,10-ampules-of-60mg-2ml,43398,carton,orphenadrine
1.0,70g-of-0.75%25-gel,36056,package,metrogel-vaginal
1.0,30g-of-0.05%25,34655,tube-of-gel,lidex
1.0,60g-of-0.05%25,34654,tube-of-gel,lidex
1.0,20ml-of-0.05%25,36041,bottle-of-topical-solution,lidex
1.0,60ml-of-0.05%25,34657,bottle-of-topical-solution,lidex
1.0,120g-of-0.05%25,34641,tube-of-cream,lidex
1.0,120g-of-0.1%25,39397,tube-of-cream,lidex
1.0,15g-of-0.05%25,34642,tube-of-cream,lidex
1.0,30g-of-0.05%25,34643,tube-of-cream,lidex
1.0,30g-of-0.1%25,39398,tube-of-cream,lidex
1.0,60g-of-0.05%25,34644,tube-of-cream,lidex
1.0,60g-of-0.1%25,39399,tube-of-cream,lidex
1.0,15g-of-0.05%25,34656,tube-of-gel,lidex
1.0,15g-of-0.05%25,34650,tube-of-ointment,lidex
1.0,30g-of-0.05%25,34649,tube-of-ointment,lidex
1.0,60g-of-0.05%25,34648,tube-of-ointment,lidex
7.0,1000mg,32974,tablet,cipro-xr
14.0,500mg,36134,tablet,cipro-xr
90.0,10mg-12.5mg,32509,tablet,accuretic
90.0,20mg-25mg,32511,tablet,accuretic
90.0,20mg-12.5mg,32510,tablet,accuretic
1.0,10ml-of-28.5%25,42528,applicator,keralyt
1.0,40g-of-6%25,40503,tube-of-gel,keralyt
1.0,5ml-of-200mg-ml,32737,vial,delatestryl
30.0,25mg-ml,40885,oral-solution,orapred
50.0,15mg-5ml,34031,oral-solution,orapred
5.0,30mg,40788,orally-disintegrating-tab,orapred
